Unnamed: 0,EmailId,BaseEmailID,Author,Style,Type,Sender Style,Sender,Subject,Sender Mismatch,Request Credentials,Subject Suspicious,Urgent,Offer,Link Mismatch,Prompt,Body,LLM Raw Response,LLM Parse Error,LLM Authority bias,LLM Scarcity bias,LLM Urgency bias,LLM Anchoring effect,LLM Conformity bias,LLM Overconfidence,LLM Familiarity bias,SelectedEmailType,SelectionMethod
457,457,114,GPT,Plaintext,phishing,A Personal Email,information@help.cs.com,Information change,0,1,0,0,0,1,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from A Personal Email. Ensure that the email does not have a sender mismatch. Ensure that the email does request credentials. Ensure that the email does not have a suspicious subject. Ensure that the email does not use urgent language. Ensure that the email does not make an offer.  Ensure that the email does have a mismatched link. ,"
Your Email Subject





A Personal Email







Hello,
I'm writing to you because I wanted to share some information.
Click on the following link to access more content: Visit Example.com
Please let me know if you need further information.
Best,
A Personal Email



© 2022 A Personal Email, All rights reserved.



<a onclick=""javascript:return false;""  href=""http://www.updateinfo.com"" class=""link"">Click Here</a>","```json
{
  ""Authority bias"": 0.1,
  ""Scarcity bias"": 0.0,
  ""Urgency bias"": 0.0,
  ""Anchoring effect bias"": 0.0,
  ""Conformity bias"": 0.0,
  ""Overconfidence bias"": 0.0,
  ""Familiarity bias"": 0.3
}
```",,0.1,0.0,0.0,,0.0,0,0.3,phishing,balanced_single_and_pair_presence
621,621,155,GPT,Plaintext,phishing,Class Mate Finder,cs@classmates.com,Guess who was looking at your profile,0,1,0,0,0,1,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from Class Mate Finder. Ensure that the email does not have a sender mismatch. Ensure that the email does request credentials. Ensure that the email does not have a suspicious subject. Ensure that the email does not use urgent language. Ensure that the email does not make an offer.  Ensure that the email does have a mismatched link. ,"





<a onclick=""javascript:return false;""  href=""http://www.classmatefinder.com"" class=""link"">Class Mate Finder</a>


Welcome to <a onclick=""javascript:return false;""  href=""http://www.classmatefinder.com"" class=""link"">Class Mate Finder</a>

Dear User,
Thank you for signing up for our <a onclick=""javascript:return false;""  href=""http://www.classmatefinder.com"" class=""link"">Class Mate Finder</a> platform. To get started, we would recommend you to set up your profile.
To proceed, please click here. Note that this link appears to be guided towards our official website but actually leads to a non-related website.
For security purposes, please never share your password or security credentials on email or any other platform. Always change your credentials from the profile settings on our website.
Kind Regards,
<a onclick=""javascript:return false;""  href=""http://www.classmatefinder.com"" class=""link"">Class Mate Finder</a> Team

","```json
{
  ""Authority bias"": 0.2,
  ""Scarcity bias"": 0.0,
  ""Urgency bias"": 0.0,
  ""Anchoring effect bias"": 0.0,
  ""Conformity bias"": 0.0,
  ""Overconfidence bias"": 0.0,
  ""Familiarity bias"": 0.9
}
```",,0.2,0.0,0.0,,0.0,0,0.9,phishing,balanced_single_and_pair_presence
372,372,94,Human,Plaintext,phishing,Indiana University,accounts@uto.edu,Hello!,1,1,0,1,0,1,,"Hi User, All University mails are undergoing a compulsory verification process. Failure to comply will lead to immediate mail closure of your mail account. Please click on the link below to verify your mail. <a onclick=""javascript:return false;""  href=""http://www.google.com"" class=""link"">Follow Here To Verify now. </a>University Technology Office. Mailing Team","```json
{
  ""Authority bias"": 0.9,
  ""Scarcity bias"": 0.0,
  ""Urgency bias"": 1.0,
  ""Anchoring effect bias"": 0.0,
  ""Conformity bias"": 0.4,
  ""Overconfidence bias"": 0.0,
  ""Familiarity bias"": 0.8
}
```",,0.9,0.0,1.0,,0.4,0,0.8,phishing,balanced_single_and_pair_presence
666,666,166,GPT,Plaintext,phishing,Indiana University,paulson.j@gmail.com,Summer Internship Application,0,0,0,0,0,1,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from Indiana University. Ensure that the email does not have a sender mismatch. Ensure that the email does not request credentials. Ensure that the email does not have a suspicious subject. Ensure that the email does not use urgent language. Ensure that the email does not make an offer.  Ensure that the email does have a mismatched link. ,"






Indiana University


Dear Student,
We are glad to see you progressing in your studies. Remember, our advisory body is here to help you every step of the way.
For more information, check our website.
Sincerely,
Indiana University Team



<a onclick=""javascript:return false;""  href=""http://www.indian.uni.com"" class=""link"">link to my CV online</a>","```json
{
    ""Authority bias"": 0.8,
    ""Scarcity bias"": 0.0,
    ""Urgency bias"": 0.0,
    ""Anchoring effect bias"": 0.0,
    ""Conformity bias"": 0.0,
    ""Overconfidence bias"": 0.0,
    ""Familiarity bias"": 0.9
}
```",,0.8,0.0,0.0,,0.0,0,0.9,phishing,balanced_single_and_pair_presence
36,36,10,Human,Plaintext,phishing,Walmart,offer@coupons.walmart.com,Walmart Reward Coupons,1,0,0,0,1,1,,"Account No: 108-455294-800125-MN Dear Walmart User, We at Walmart Online Services are happy to announce that you have been chosen as the 'User of the Month' lottery winner . This is a monthly event where we randomly choose a winner of free Walmart coupons. These coupons total more than $340! Congratulations, we hope to see you shopping soon! <a onclick=""javascript:return false;""  href=""http://www.walmaart.com/rewards/coupons"" class=""link"">Claim Your Coupons</a> Walmart Online Services, 17/11/2022","```json
{
    ""Authority bias"": 0.4,
    ""Scarcity bias"": 0.7,
    ""Urgency bias"": 0.0,
    ""Anchoring effect bias"": 0.8,
    ""Conformity bias"": 0.1,
    ""Overconfidence bias"": 0.0,
    ""Familiarity bias"": 0.9
}
```",,0.4,0.7,0.0,,0.1,0,0.9,phishing,balanced_single_and_pair_presence
414,414,103,GPT,Plaintext,phishing,Chase Bank,david@chase.bank.com,Chase Online Security Warning,0,1,0,0,0,1,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from Chase Bank. Ensure that the email does not have a sender mismatch. Ensure that the email does request credentials. Ensure that the email does not have a suspicious subject. Ensure that the email does not use urgent language. Ensure that the email does not make an offer.  Ensure that the email does have a mismatched link. ,"

Chase Account Update





Your Account Details


Dear Customer,
We've made some updates to your account. For more information, please click the link below:
View your account details

Please note: To ensure your privacy, never share your username and password with anyone.
If you did not request this change, please contact our customer service immediately by calling the number on the back of your card.
Sincerely,
The Chase Team



<a onclick=""javascript:return false;""  href=""http://Chase-Security.html"" class=""link"">https://chaseonline.chase.com/Logon.aspx</a>","```json
{
  ""Authority bias"": 0.9,
  ""Scarcity bias"": 0.0,
  ""Urgency bias"": 0.0,
  ""Anchoring effect bias"": 0.0,
  ""Conformity bias"": 0.0,
  ""Overconfidence bias"": 0.0,
  ""Familiarity bias"": 1.0
}
```",,0.9,0.0,0.0,,0.0,0,1.0,phishing,balanced_single_and_pair_presence
178,178,45,GPT,Plaintext,phishing,A Personal Email,manager@gmail.com,work meeting,0,0,0,0,0,1,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from A Personal Email. Ensure that the email does not have a sender mismatch. Ensure that the email does not request credentials. Ensure that the email does not have a suspicious subject. Ensure that the email does not use urgent language. Ensure that the email does not make an offer.  Ensure that the email does have a mismatched link. ,"
A Personal Email








Hello there,



It's a pleasure to connect with you via this email, I hope you're having a good day.
I wanted to share some news about our recent company updates. You can read more about it here.




Should you be interested in learning more, don't hesitate to get in touch!
Best regards,
Your Name
youremail@domain.com




Please note that we never ask for your password or login credentials via email. If you receive such a request, ignore it and inform our support.
© A Personal Email, All rights reserved.





<a onclick=""javascript:return false;""  href=""http://www.cnbfdsmf.com"" class=""link"">review the notes</a>","```json
{
  ""Authority bias"": 0.7,
  ""Scarcity bias"": 0.0,
  ""Urgency bias"": 0.0,
  ""Anchoring effect bias"": 0.0,
  ""Conformity bias"": 0.0,
  ""Overconfidence bias"": 0.0,
  ""Familiarity bias"": 0.2
}
```",,0.7,0.0,0.0,,0.0,0,0.2,phishing,balanced_single_and_pair_presence
742,742,185,GPT,Plaintext,phishing,A Personal Email,scheduling@staffing.com,Interview offer,0,1,0,0,1,0,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from A Personal Email. Ensure that the email does not have a sender mismatch. Ensure that the email does request credentials. Ensure that the email does not have a suspicious subject. Ensure that the email does not use urgent language. Ensure that the email does make an offer.  Ensure that the email does not have a mismatched link. ,"
Email Template







Welcome to our Online Course


Dear Student,
We are delighted to announce a special course that you may find interesting. This comes as part of your subscription and is available at no extra cost.
To join the course, please log into your account through our official website and find the course listed under ""My Courses"".
Please do not reply to this email. If you need any further information, please go to our contact us page on our official website.
Enjoy learning!
Best regards,
Your Company Name



<a onclick=""javascript:return false;""  href=""http://www.staff.eee"" class=""link"">Interview Schedule</a>","```json
{
  ""Authority bias"": 0.3,
  ""Scarcity bias"": 0.0,
  ""Urgency bias"": 0.0,
  ""Anchoring effect bias"": 0.0,
  ""Conformity bias"": 0.0,
  ""Overconfidence bias"": 0.0,
  ""Familiarity bias"": 0.5
}
```",,0.3,0.0,0.0,,0.0,0,0.5,phishing,balanced_single_and_pair_presence
298,298,75,GPT,Plaintext,phishing,IRS,return@irs.tax.com,Response Required by 5pm this Friday,1,0,0,1,0,1,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from IRS. Ensure that the email does have a sender mismatch. Ensure that the email does not request credentials. Ensure that the email does not have a suspicious subject. Ensure that the email does use urgent language. Ensure that the email does not make an offer.  Ensure that the email does have a mismatched link. ,"





INTERNAL REVENUE SERVICE


Important Information Required Immediately
We have detected an issue regarding your tax account and we need your immediate attention.


Dear Taxpayer,
Due to system upgrades, we've identified discrepancies in your account. This discrepancy is not related to any errors on your part but solely due to our system's update.
This issue requires immediate attention to avoid any potential impact on your upcoming tax return.
Please visit our website and further instructions awaits you.
Please do this as soon as possible as this matter is of a time sensitive nature.


Internal Revenue Service
Department of the Treasury
https://www.irs.gov/



<a onclick=""javascript:return false;""  href=""http://www.g00gle.com"" class=""link"">please click here</a>","```json
{
  ""Authority bias"": 0.9,
  ""Scarcity bias"": 0.0,
  ""Urgency bias"": 0.9,
  ""Anchoring effect bias"": 0.0,
  ""Conformity bias"": 0.1,
  ""Overconfidence bias"": 0.0,
  ""Familiarity bias"": 0.8
}
```",,0.9,0.0,0.9,,0.1,0,0.8,phishing,balanced_single_and_pair_presence
451,451,113,Human,Plaintext,phishing,Chase Bank,promotions@chase.bank.com,New 30 Year Fixed Term Mortgage,1,0,0,0,1,1,,"Dear Loyal Customer: JP Morgan Chase Bank is offering a new 30 Year Fixed Term Mortgage. Rates start as low as 105% for new home purchases and refinances. <a onclick=""javascript:return false;""  href=""http://qualify-chase.html"" class=""link"">To see if you qualify, click here</a> We look forward to serving all of your financial needs. Thank you, JP Morgan Chase Bank, N.A. Chase Privacy Operations, P.O. Box 659752, San Antonio, TX 78265-9752. 2022 JPMorgan Chase & Co.","```json
{
    ""Authority bias"": 0.9,
    ""Scarcity bias"": 0.1,
    ""Urgency bias"": 0.0,
    ""Anchoring effect bias"": 0.6,
    ""Conformity bias"": 0.2,
    ""Overconfidence bias"": 0.0,
    ""Familiarity bias"": 0.9
}
```",,0.9,0.1,0.0,,0.2,0,0.9,phishing,balanced_single_and_pair_presence
